BX = 000 Event : 1
3 1 0000011|000|0000 0x0180
4 0 0000110|010|0000 0x0320
4 1 0001010|110|0011 0x0563
4 2 0001100|100|0011 0x0643
4 3 0001101|001|0011 0x0693
4 4 0010010|000|0011 0x0903
4 5 0010100|000|0011 0x0A03
7 0 0100101|010|0100 0x12A4
BX = 011 Event : 60
0 0 1000010|100|0000 0x2140
1 0 1001010|011|0010 0x2532
1 1 1001011|001|0100 0x2594
2 0 0000000|110|0111 0x0067
3 0 0000011|001|0010 0x0192
3 1 0000100|011|0010 0x0232
3 2 0001010|011|0100 0x0534
4 0 0010101|010|0100 0x0AA4
4 1 0011001|100|0111 0x0CC7
5 0 0011111|010|0100 0x0FA4
6 0 0100011|101|0011 0x11D3
6 1 0101000|010|0111 0x1427
7 0 0101011|110|0010 0x15E2
7 1 0101101|011|0111 0x16B7
BX = 100 Event : 61
0 0 0101100|101|0000 0x1650
0 1 0101110|101|0011 0x1753
2 0 0110100|100|0000 0x1A40
2 1 0111000|110|0011 0x1C63
3 0 0000011|111|0010 0x01F2
4 0 0001000|111|0001 0x0471
4 1 0001010|000|0010 0x0502
4 2 0001011|111|0010 0x05F2
4 3 0001100|001|0010 0x0612
4 4 0001101|000|0010 0x0682
4 5 0001110|000|0011 0x0703
4 6 0001111|010|0100 0x07A4
4 7 0010000|001|0100 0x0814
6 0 0011101|010|0111 0x0EA7
7 0 0100000|011|0100 0x1034
BX = 101 Event : 62
0 0 0111110|001|0110 0x1F16
1 0 1000000|011|0100 0x2034
2 0 1000011|001|0001 0x2191
3 0 0000001|101|0000 0x00D0
3 1 0000011|110|0001 0x01E1
3 2 0000101|010|0010 0x02A2
3 3 0000111|110|0101 0x03E5
3 4 0001000|101|0101 0x0455
3 5 0001001|010|0110 0x04A6
3 6 0001011|100|0110 0x05C6
3 7 0001111|110|0111 0x07E7
4 0 0010001|100|0000 0x08C0
4 1 0010010|001|0001 0x0911
4 2 0010101|100|0111 0x0AC7
5 0 0011011|111|0111 0x0DF7
6 0 0011100|011|0000 0x0E30
7 0 0100111|100|0111 0x13C7
BX = 110 Event : 63
2 0 0101001|101|0001 0x14D1
3 0 0000010|011|0011 0x0133
5 0 0000110|101|0000 0x0350
5 1 0001001|101|0001 0x04D1
5 2 0001101|100|0100 0x06C4
BX = 111 Event : 64
1 0 0101010|110|0010 0x1562
1 1 0101011|011|0110 0x15B6
2 0 0101110|101|0101 0x1755
3 0 0000101|101|0011 0x02D3
3 1 0000110|100|0100 0x0344
4 0 0010000|101|0110 0x0856
5 0 0010101|111|0100 0x0AF4
BX = 000 Event : 65
1 0 0100000|110|0110 0x1066
3 0 0000000|100|0000 0x0040
3 1 0000010|010|0000 0x0120
5 0 0001110|011|0011 0x0733
7 0 0010101|100|0010 0x0AC2
BX = 001 Event : 66
1 0 0101100|000|0000 0x1600
5 0 0001110|000|0100 0x0704
6 0 0011000|011|0101 0x0C35
6 1 0011100|001|0111 0x0E17
BX = 010 Event : 67
1 0 1000000|010|0110 0x2026
3 0 0000010|011|0111 0x0137
4 0 0001000|101|0101 0x0455
4 1 0010001|000|0111 0x0887
5 0 0010110|011|0001 0x0B31
5 1 0010111|111|0001 0x0BF1
5 2 0011001|010|0010 0x0CA2
5 3 0011101|000|0100 0x0E84
5 4 0011111|110|0110 0x0FE6
7 0 0101010|001|0100 0x1514
